user_id,leaning,label,no_videos,leaning_avg,user_name,authorstats_following,authorstats_followers,authorstats_heart,authorstats_videos,authorstats_diggs,no_of_hashtags,no_of_unique_hashtags
6786113390013711365,2.0,pro,2,1.0,pyramidqueen,101.0,683.0,310000,16.0,793.0,14,7
6786126096432104454,0.0,neutral,1,0.0,jenniferg0917,7.0,20.0,2004,5.0,197.0,7,7
6786133184721388549,0.0,neutral,1,0.0,_marco2xx,1.0,25490.0,3400000,70.0,198.0,1,1
6786141847783375877,1.5,pro,1,1.5,diante01,25.0,4557.0,96600,199.0,20000.0,8,8
6786145586859426822,2.0,pro,2,1.0,its_ladii,8.0,1900.0,307400,76.0,2260.0,22,13
6786155775933891589,0.0,neutral,1,0.0,maddox204,153.0,14950.0,1500000,235.0,2050.0,2,2
6786167063263478789,1.5,pro,1,1.5,melizzll,140.0,19200.0,331100,168.0,26900.0,4,4
6786168851039716357,0.0,neutral,1,0.0,williamdutson,136.0,143.0,20100,2.0,489.0,1,1
6786172054631941126,1.5,pro,1,1.5,olysius,130.0,640.0,8102,156.0,1616.0,4,4
6786173935186723845,2.0,pro,1,2.0,every_one_is_equal,9549.0,1029.0,3714,13.0,33400.0,5,5
6786200069639439362,3.0,pro,2,1.5,jessica_ie,146.0,274100.0,6000000,266.0,6377.0,10,5
6786211900512109574,0.0,neutral,1,0.0,_amanidin,12.0,25200.0,166200,139.0,1889.0,7,7
6786234374875743237,2.0,pro,2,1.0,wiseoldllamaman,404.0,33000.0,887900,109.0,18700.0,9,7
6786235284642038790,0.0,neutral,1,0.0,mzems,7.0,59.0,40200,20.0,2030.0,1,1
6786235780249355270,0.0,neutral,2,0.0,keepingupwithrach2,130.0,126.0,33900,47.0,245.0,2,1
6786241514400089094,0.0,neutral,1,0.0,angierabie,112.0,221.0,9053,18.0,876.0,2,2
6786243003201995782,0.0,neutral,1,0.0,bagayoko23,199.0,252.0,151400,41.0,280.0,6,6
6786243553162691590,-0.5,con,1,-0.5,moderate_rep,94.0,19800.0,920500,4.0,1935.0,6,6
6786251725261079558,-2.5,con,1,-2.5,cupidine,397.0,1928.0,70200,219.0,68800.0,13,13
6786251929737331718,5.0,pro,2,2.5,transrights2020,5.0,78.0,26600,10.0,3210.0,21,13
6786253679532983301,-1.0,con,1,-1.0,francoisbotes623,7109.0,6259.0,42700,137.0,5339.0,3,3
6786254995710657542,2.5,pro,2,1.25,daniidarling,269.0,34600.0,183600,119.0,1982.0,17,13
6786255442240865285,0.0,neutral,1,0.0,dumfong,123.0,15200.0,1100000,14.0,13300.0,7,7
6786258702392837125,0.0,neutral,1,0.0,daphnepollard80,33.0,6630.0,1100000,29.0,313.0,1,1
6786263902671176710,0.0,neutral,1,0.0,trans_peterpan,37.0,178.0,85000,57.0,2190.0,5,5
6786265693887251461,0.0,neutral,1,0.0,ammehmorton,10.0,238.0,24500,28.0,2190.0,6,6
6786269053143237637,0.0,neutral,1,0.0,todolife.cos,88.0,172.0,10600,44.0,1230.0,1,1
6786269862971065349,0.0,neutral,1,0.0,chxezer,11.0,134.0,137000,6.0,6840.0,12,12
6786271274852385797,0.0,neutral,1,0.0,jdaddy82,162.0,1280.0,111700,50.0,3350.0,9,9
6786271380902102021,-0.5,con,1,-0.5,kalinstricker,158.0,42.0,555,16.0,20700.0,4,4
6786273275628340230,0.5,pro,1,0.5,swunchi,11.0,1410.0,151100,71.0,765.0,9,9
6786273472013714433,0.0,neutral,1,0.0,leavansyach,1.0,6020.0,1900000,10.0,19.0,2,2
6786275049399993349,0.0,neutral,1,0.0,brittneybneysmith,273.0,26.0,1412,9.0,908.0,1,1
6786281646196048901,0.0,neutral,1,0.0,actress_shawdae1,40.0,758.0,17900,45.0,572.0,5,5
6786287687756071941,0.0,neutral,1,0.0,mamateetje,91.0,289.0,40500,105.0,750.0,4,4
6786300552517108741,0.0,neutral,1,0.0,kimmybritish1,21.0,22390.0,2900000,71.0,209.0,1,1
6786304542390551557,0.0,neutral,1,0.0,paperachemmi,21.0,19290.0,10100000,31.0,3840.0,5,5
6786308121167660037,0.0,neutral,1,0.0,jennifernicole245,273.0,5980.0,236500,41.0,79.0,1,1
6786308751424898054,1.5,pro,1,1.5,wiccandev,52.0,155.0,22900,25.0,350.0,9,9
6786311576171103237,0.5,pro,1,0.5,andthensome1,9.0,262.0,29800,9.0,1210.0,10,10
6786323606610117637,0.0,neutral,1,0.0,nazonxumalo,377.0,292.0,23100,16.0,1190.0,4,4
6786329462902031365,1.0,pro,2,0.5,mikey,64.0,841700.0,3800000,20.0,1521.0,5,3
6786330763782243333,2.5,pro,1,2.5,plzignoremee,81.0,37.0,6894,24.0,2630.0,7,7
6786332182182413317,1.0,pro,1,1.0,loraahjayne,44.0,189.0,42700,61.0,568.0,3,3
6786339646605886469,0.0,neutral,3,0.0,facctsss,,82940.0,30300000,19.0,4990.0,38,18
6786340904435319814,-0.5,con,1,-0.5,kmate0718,1068.0,2908.0,35700,143.0,6144.0,9,9
6786341215245435910,1.0,pro,2,0.5,d0rkarella,34.0,179.0,20900,12.0,776.0,6,5
6786347518106567685,0.5,pro,1,0.5,lucky__ray,116.0,250400.0,3500000,238.0,2262.0,1,1
6786348594539529221,0.5,pro,2,0.25,klanay3,61.0,378.0,39400,39.0,167.0,10,9
6786349605338285061,0.0,neutral,1,0.0,ratmanryan,6.0,34.0,71900,15.0,261.0,3,3
6786353846810887174,0.0,neutral,1,0.0,iloveinquisitermaster0,119.0,20.0,604,11.0,3270.0,1,1
6786359963364361221,2.5,pro,1,2.5,bekhagensen,153.0,1762.0,18800,7.0,7430.0,7,7
6786364337897440261,-5.0,con,2,-2.5,duramax_deryk,5271.0,434.0,1823,8.0,11700.0,22,13
6786364353971241990,0.0,neutral,1,0.0,kathryneandhannah,,6650.0,2600000,57.0,2580.0,12,10
6786367798529737733,-1.5,con,3,-0.5,savannahwilson92,867.0,41300.0,155600,33.0,4336.0,13,6
6786372021641118726,0.0,neutral,1,0.0,eldelajeepeta69,4.0,283.0,58200,5.0,143.0,5,5
6786386530171077638,-0.5,con,1,-0.5,kacie_ff23,376.0,147300.0,1800000,1.0,2790.0,2,2
6786387102323065861,-1.0,con,1,-1.0,iipink_butterflyii,6038.0,353.0,221,63.0,18000.0,1,1
6786388447659803654,0.0,neutral,1,0.0,genderlesswind,42.0,55.0,12900,13.0,1270.0,10,10
6786392766667654149,3.5,pro,3,1.1666666666666667,attorneytom,513.0,599200.0,16100000,673.0,5563.0,22,14
6786393024245072902,0.5,pro,1,0.5,daetriccooper,101.0,112.0,1820,27.0,459.0,1,1
6786397486125024262,0.0,neutral,1,0.0,mel_melly_dillinger,1.0,5.0,942,21.0,2660.0,1,1
6786398009149621254,2.0,pro,2,1.0,latoyin_w_emotions2,228.0,17300.0,1000000,104.0,6340.0,6,3
6786398092779406341,2.0,pro,1,2.0,br0ken.___,1739.0,161700.0,3900000,290.0,14200.0,4,4
6786399020086297606,0.0,neutral,1,0.0,nappy_headxdayday,409.0,29.0,1417,36.0,3610.0,1,1
6786399194124157957,-0.5,con,1,-0.5,xiaovibes,472.0,821.0,60400,109.0,1390.0,5,5
6786399377369498630,0.5,pro,1,0.5,sped_life,204.0,235.0,37400,38.0,1720.0,5,5
6786400120335287301,0.0,neutral,1,0.0,smileyrileeyy344,190.0,2330.0,55500,13.0,2220.0,11,11
6786403539466093573,1.0,pro,1,1.0,mp.105,226.0,30400.0,524500,31.0,560.0,4,4
6786404666106070021,0.5,pro,1,0.5,down_right_sassy,59.0,9.0,1138,1.0,1260.0,2,2
6786405084516746246,0.0,neutral,1,0.0,downbythecrick,438.0,3583.0,8113,38.0,473.0,6,6
6786405217141015558,0.0,neutral,1,0.0,b33tle_n33dle,222.0,132.0,28700,72.0,4580.0,1,1
6786406891549656069,1.5,pro,1,1.5,misfitshighcodes,342.0,27400.0,842700,315.0,31000.0,7,7
6786407549718856709,1.5,pro,1,1.5,fofanaflowrs,683.0,10600.0,166200,15.0,14200.0,7,7
6786410184983102469,1.0,pro,1,1.0,trece1303,16.0,4.0,485,8.0,135.0,4,4
6786415312561914885,1.0,pro,1,1.0,hopehenry63,906.0,329.0,12200,11.0,5520.0,8,8
6786423650586461190,0.0,neutral,2,0.0,stay_positive_100,100.0,36.0,2491,28.0,2070.0,2,1
6786426557370516486,-0.5,con,2,-0.25,ronisha_13,73.0,706.0,59900,95.0,1520.0,6,5
6786430070812394501,0.5,pro,1,0.5,meg_ann86,35.0,1.0,216,2.0,1100.0,3,3
6786430746720879622,0.0,neutral,3,0.0,frank_in_houston,373.0,103500.0,2700000,130.0,5233.0,17,7
6786445151701533702,-0.5,con,1,-0.5,gotjokesormilk,118.0,60700.0,1200000,306.0,4751.0,4,4
6786445275834762246,1.0,pro,1,1.0,69smalpeen,1678.0,136.0,1018,20.0,1369.0,7,7
6786446329599149061,0.0,neutral,3,0.0,anahoneyo,25.0,39150.0,15700000,30.0,472.0,13,7
6786447921779180550,1.0,pro,1,1.0,shahlvl,66.0,1840.0,901100,27.0,276.0,5,5
6786448677608670214,-3.0,con,2,-1.5,laney_uhlenkott,210.0,3136.0,33800,32.0,431.0,16,8
6786449759563826182,0.5,pro,1,0.5,anxietyislife,8.0,10.0,884,5.0,6080.0,4,4
6786451802624951301,0.0,neutral,1,0.0,takeu2pluto,96.0,582.0,199600,26.0,2730.0,5,5
6786459326987961350,0.0,neutral,1,0.0,doctoremma,12.0,30090.0,3900000,14.0,294.0,6,6
6786461342377673733,0.5,pro,1,0.5,ultimanoticia,147.0,54700.0,345100,192.0,154.0,4,4
6786465554028200965,0.0,neutral,1,0.0,shermanbangin609,110.0,2460.0,234200,20.0,1790.0,3,3
6786473719378527237,0.0,neutral,1,0.0,kbhyuga,55.0,1550.0,326000,10.0,1120.0,8,8
6786497436817261574,-4.0,con,2,-2.0,rhiannonn.murphy,2764.0,1747.0,5764,51.0,12800.0,13,10
6786505318080709634,-1.0,con,1,-1.0,ur_local_lee._,96.0,134.0,586,26.0,47800.0,5,5
6786506117683184645,0.5,pro,1,0.5,tech_theprodigy,117.0,17600.0,594100,24.0,134.0,7,7
6786522627206824965,1.0,pro,1,1.0,commit4excellence,12.0,227900.0,3700000,76.0,151.0,6,6
6786548628234486789,0.5,pro,1,0.5,muva_kita,176.0,2540.0,278000,24.0,1590.0,3,3
6786550562356741126,-1.5,con,1,-1.5,redpillconsrvative,211.0,18000.0,243500,247.0,19900.0,8,8
6786551520052134918,-1.0,con,2,-0.5,fireball4965,145.0,128.0,9665,11.0,207.0,8,6
6786593014087058437,0.0,neutral,1,0.0,iced.cochie,505.0,14.0,435,14.0,3560.0,1,1
6786594816370476038,0.0,neutral,1,0.0,drmssimp80,282.0,266.0,6382,33.0,1290.0,1,1
6786618863188673541,0.0,neutral,1,0.0,arohaina83,188.0,38.0,2340,12.0,930.0,1,1
6786634070908945414,0.0,neutral,1,0.0,maryzin82,45.0,88.0,23000,2.0,563.0,3,3
6786637451379344389,1.0,pro,1,1.0,artleo_tarot,38.0,1040.0,136800,38.0,4680.0,7,7
6786645226088317958,0.0,neutral,1,0.0,jpgagz73,6.0,167.0,19900,33.0,214.0,13,13
6786659263777260549,0.5,pro,1,0.5,my_wife_died_lol,16.0,2.0,193,1.0,4060.0,3,3
6786662610084332549,-1.0,con,1,-1.0,squeeze64,61.0,23.0,102,49.0,366.0,1,1
6786664648160904197,0.0,neutral,3,0.0,lukesgoldies,32.0,23640.0,4900000,67.0,171.0,6,3
6786683318710748165,0.0,neutral,1,0.0,jordyborsthaar,3.0,197.0,11900,1.0,11.0,3,3
6786683592455029766,0.5,pro,1,0.5,ariel.the.little.siren,124.0,39.0,2625,28.0,2150.0,6,6
6786687661177897990,0.0,neutral,1,0.0,diegocrnj,2.0,1040.0,213500,4.0,146.0,12,12
6786689560417534982,0.0,neutral,1,0.0,caiden.n.byrne,212.0,13.0,1856,23.0,3900.0,1,1
6786693097462137862,0.0,neutral,1,0.0,whiskeytangofoxtrot6,612.0,2460.0,160200,14.0,399.0,2,2
6786701352820950022,0.0,neutral,1,0.0,kmbd97,74.0,17.0,153,1.0,6320.0,4,4
6786708241893622789,0.0,neutral,1,0.0,long.hair_lyric,211.0,39.0,6214,69.0,4790.0,1,1
6786711512843584518,0.5,pro,1,0.5,touretteslad,38.0,7150.0,669200,52.0,1670.0,13,13
6786716916796310534,1.0,pro,1,1.0,jenn1220,31.0,7.0,211,2.0,239.0,7,7
6786724045435159558,1.0,pro,2,0.5,esthermirabelle,200.0,346400.0,8500000,430.0,16100.0,9,5
6786725794833646597,0.0,neutral,1,0.0,j_kat91,61.0,11.0,340,2.0,499.0,1,1
6786729490380243973,-1.0,con,1,-1.0,trumps.videos,14.0,228.0,5826,11.0,54.0,9,8
6786730142435705861,1.0,pro,1,1.0,dracos_baby_teeth,180.0,92.0,12800,51.0,12930.0,8,8
6786743409924162566,0.0,neutral,1,0.0,maggie_manthei,191.0,6.0,434,17.0,973.0,2,2
6786744406038316038,0.0,neutral,1,0.0,donovanwilliams2020,4474.0,12600.0,205400,373.0,34000.0,8,8
6786746686826267654,0.0,neutral,1,0.0,jdexutter,999.0,153.0,37100,4.0,7290.0,9,8
6786747936476972037,1.0,pro,1,1.0,thepolarbae,230.0,904.0,105700,8.0,517.0,6,5
6786751569754047493,4.0,pro,1,4.0,xlel_carlarx,2163.0,717.0,25700,260.0,21900.0,10,10
6786759071476597765,0.0,neutral,2,0.0,sainthoudini,24.0,28.0,6846,149.0,725.0,2,1
6786761569433060357,0.0,neutral,1,0.0,haileybug72101,145.0,12.0,2449,25.0,1810.0,1,1
6786764790943007750,0.5,pro,1,0.5,brittanyhall2378,21.0,1410.0,47200,4.0,816.0,6,6
6786766884777509894,-0.5,con,1,-0.5,finn_.the._human,8.0,134.0,106800,28.0,360.0,4,4
6786773937113711621,0.0,neutral,1,0.0,chrisf96,,140.0,15000,1.0,274.0,3,3
6786783670767567878,0.0,neutral,1,0.0,chow_chowmax,4.0,3410.0,635400,49.0,233.0,12,11
6786790643345097734,0.0,neutral,1,0.0,ashmiller666,42.0,3.0,502,42.0,1310.0,1,1
6786792219119813638,1.0,pro,1,1.0,nnamdikanaga,5.0,517.0,135200,10.0,129.0,11,11
6786793875606258693,0.0,neutral,1,0.0,sillyassredhead,328.0,131.0,8999,7.0,1070.0,5,5
6786796356012655621,-1.5,con,1,-1.5,huntfishmerica,2229.0,2835.0,11100,23.0,37400.0,9,9
6786799430785369094,0.0,neutral,1,0.0,katedancer91,70.0,7.0,522,,886.0,2,2
6786802598437536773,0.0,neutral,1,0.0,emeraldjcox,4.0,1250.0,247700,49.0,828.0,1,1
6786802681651758085,0.0,neutral,1,0.0,theallairefamily,108.0,586.0,251600,21.0,471.0,7,7
6786803032190370822,0.0,neutral,1,0.0,californialove916,121.0,1020.0,62900,33.0,3570.0,1,1
6786803866119160837,0.0,neutral,1,0.0,tec_storms,567.0,174.0,11400,3.0,621.0,2,2
6786814352776643589,1.5,pro,1,1.5,alexhoppe_,1775.0,986.0,145700,402.0,5868.0,14,14
6786816452576183301,-0.5,con,1,-0.5,jp2mrs304,127.0,2473.0,21800,50.0,883.0,5,5
6786820862982194182,0.0,neutral,1,0.0,evillqueen27,6.0,7.0,585,2.0,43.0,1,1
6786823040779437062,0.0,neutral,1,0.0,mammacai85,959.0,978.0,50800,43.0,1200.0,7,6
6786827837913220101,0.0,neutral,1,0.0,notthemacncheesegirl,,10000.0,4500000,67.0,1390.0,1,1
6786828331637359622,0.0,neutral,1,0.0,s.paquin87,95.0,88.0,11500,3.0,302.0,5,5
6786838485119632389,3.5,pro,5,0.7,ameenatutu,395.0,4930.0,1800000,133.0,5110.0,30,27
6786840471416439814,0.0,neutral,1,0.0,megstiktokk,26.0,7.0,1377,8.0,2760.0,4,4
6786849108582892550,0.0,neutral,1,0.0,nerdmommy3x1,17.0,5.0,442,3.0,411.0,1,1
6786859311127610373,0.0,neutral,2,0.0,dtx_jaychris,10.0,22370.0,7500000,188.0,432.0,8,6
6786861884558967813,0.0,neutral,2,0.0,gerblin.king,49.0,616.0,71100,24.0,5170.0,18,12
6786927209821193222,0.0,neutral,1,0.0,ninka_imvu,126.0,169.0,15200,7.0,2360.0,3,3
6786939349226947590,-1.0,con,2,-0.5,yanebolen,2450.0,7951.0,288300,477.0,46100.0,27,22
6786958819605971973,0.0,neutral,1,0.0,therealanitasmith,79.0,505.0,3141,3.0,185.0,3,3
6786965651283330053,0.0,neutral,1,0.0,laet_blanpain,10.0,24.0,9106,10.0,6460.0,3,3
6786966654414488581,0.0,neutral,1,0.0,truepatriot2005,622.0,66.0,3445,4.0,702.0,4,4
6786970103357899782,1.0,pro,2,0.5,dana157172,298.0,31.0,212,2.0,1490.0,7,5
6786974904538661894,0.0,neutral,1,0.0,ayden_73,61.0,1060.0,78100,1.0,280.0,5,4
6786981429735801861,-1.0,con,1,-1.0,professormalcolmx,753.0,18500.0,546200,62.0,18000.0,8,8
6786984789787870214,1.0,pro,1,1.0,jennmclovin,57.0,4.0,200,1.0,2240.0,7,7
6786985867871126533,-2.0,con,3,-0.6666666666666666,paxtonlong1,755.0,12500.0,102500,40.0,56400.0,17,11
6786987685410145286,0.0,neutral,1,0.0,g.tzane,,8070.0,4000000,26.0,684.0,1,1
6786991584920716293,2.5,pro,1,2.5,momtribeofthree,86.0,4190.0,659600,45.0,724.0,7,7
6787000922671694853,0.5,pro,1,0.5,nautical80,263.0,198100.0,5900000,89.0,2147.0,3,3
6787009226839770113,1.5,pro,1,1.5,louisafheema,32.0,1124.0,8282,1.0,9186.0,5,5
6787011364772742149,2.0,pro,2,1.0,oliwiatheundecided,8.0,45.0,20400,62.0,1060.0,6,3
6787015478834365445,0.0,neutral,1,0.0,midwesty,156.0,671.0,32000,28.0,698.0,11,11
6787016124712600582,0.0,neutral,4,0.0,spacedoutandtired,29.0,156.0,98000,146.0,4630.0,4,1
6787019058342970374,0.5,pro,1,0.5,dreadmau5,60.0,17500.0,415300,236.0,4302.0,8,8
6787019675474658310,-0.5,con,1,-0.5,glodejo07,149.0,1000000.0,26300000,760.0,9087.0,2,2
6787025849776833541,-2.0,con,3,-0.6666666666666666,funnycop38,244.0,53700.0,273700,78.0,2146.0,17,14
6787039780166190085,0.0,neutral,1,0.0,kailarenea93,55.0,59.0,7011,17.0,118.0,1,1
6787052923186463750,0.5,pro,1,0.5,guwoprod,1.0,8040.0,454600,5.0,90.0,8,8
6787056655337309190,0.0,neutral,1,0.0,youaremebutbeter,118.0,20.0,822,33.0,2770.0,2,2
6787058100120077317,1.0,pro,1,1.0,dmusaaa,119.0,24500.0,549500,518.0,21100.0,9,9
6787059081480979462,0.0,neutral,1,0.0,ginnyarmstreet,129.0,53.0,1436,20.0,2990.0,1,1
6787059110103155718,-1.0,con,1,-1.0,wb_fr,487.0,642.0,6546,20.0,16200.0,7,7
6787061961533785094,-1.5,con,2,-0.75,sheriffdeputies,415.0,78000.0,866800,176.0,16500.0,29,25
6787062968359109638,0.0,neutral,1,0.0,caryn.saeger,416.0,341.0,80100,4.0,487.0,5,5
6787063896571724806,0.0,neutral,1,0.0,dada2sophia,70.0,40.0,3435,3.0,1470.0,5,5
6787067972667048966,1.0,pro,1,1.0,stevepascal,44.0,183.0,104600,20.0,944.0,11,11
6787074864542286854,0.5,pro,1,0.5,realtor_chic,492.0,8680.0,483400,110.0,268.0,15,15
6787075208189903878,0.5,pro,3,0.16666666666666666,myguy_calicurtfyah29,125.0,7020.0,1100000,81.0,941.0,11,9
6787083501281707013,2.5,pro,2,1.25,jade.night67,68.0,206.0,29500,24.0,6080.0,7,6
6787084263365936133,0.0,neutral,1,0.0,arseny0001,15.0,40.0,23300,9.0,247.0,8,8
6787091398556812293,0.5,pro,1,0.5,lowk3ygia,513.0,13100.0,707500,2.0,1505.0,6,6
6787116144353756165,0.0,neutral,1,0.0,brackendra,22.0,3250.0,412200,78.0,1170.0,5,5
6787124805835211782,0.0,neutral,1,0.0,auntykristin,53.0,4.0,523,1.0,321.0,1,1
6787126751081808902,0.0,neutral,1,0.0,xxaxliexx,3.0,230.0,9651,5.0,419.0,5,5
6787127312614999045,-1.0,con,1,-1.0,krasicdanilo,12.0,74.0,554,13.0,42.0,11,11
6787127325332030470,0.0,neutral,1,0.0,findingherway89,288.0,151.0,6655,30.0,2850.0,1,1
6787130607320876038,0.0,neutral,1,0.0,ivanacueto5,3.0,245.0,130800,,193.0,4,4
6787135510511911941,-0.5,con,1,-0.5,silersmnlife,261.0,4880.0,17100,21.0,3826.0,6,6
6787140098187183110,1.0,pro,1,1.0,xoxo_madizi_xoxo,5.0,10.0,943,1.0,468.0,5,5
6787140429236421637,0.0,neutral,1,0.0,andresgonza_,19.0,3510.0,1600000,19.0,72.0,4,4
6787140518343410693,0.0,neutral,2,0.0,catonmadison,89.0,31.0,1383,22.0,3620.0,8,5
6787141156339663878,2.0,pro,1,2.0,mauvery,40.0,998.0,129200,39.0,970.0,6,6
6787149255313343493,1.5,pro,3,0.5,bell.book.andcrohnie,188.0,7250.0,2900000,363.0,2970.0,24,17
6787154574512997382,-0.5,con,1,-0.5,clonewarsmemes,66.0,14000.0,748000,522.0,30900.0,8,8
6787163852808619013,2.0,pro,2,1.0,mama.dyer,428.0,466.0,74100,79.0,1010.0,10,5
6787171027140084741,1.0,pro,1,1.0,lilproti,62.0,96.0,2085,26.0,127.0,10,10
6787173399573808134,0.5,pro,1,0.5,bobo98819,979.0,246.0,16700,10.0,4610.0,6,6
6787173758303880198,1.0,pro,2,0.5,hyacinthia_rose,30.0,220.0,22000,83.0,851.0,6,4
6787178402584921094,0.5,pro,1,0.5,phonenumber9736079493,408.0,14.0,832,5.0,771.0,3,3
6787179305648997382,0.0,neutral,1,0.0,thentherewasjenn,128.0,308.0,55400,17.0,2480.0,4,4
6787179504139387909,0.5,pro,1,0.5,grannygang123,60.0,6510.0,308700,8.0,484.0,8,7
6787194215124026373,-1.0,con,1,-1.0,mr.pig2215,973.0,18900.0,280500,552.0,55500.0,7,7
6787204024857936902,0.0,neutral,1,0.0,b2stealthbomber,179.0,9.0,434,4.0,576.0,1,1
6787207868821554182,0.0,neutral,1,0.0,joeymurley,987.0,192.0,5426,34.0,3060.0,1,1
6787216653089932294,0.5,pro,1,0.5,handahlia,69.0,282.0,41000,21.0,2860.0,13,13
6787247054692402182,0.0,neutral,1,0.0,claireschwarze,1.0,4.0,1389,2.0,36.0,4,4
6787266322894013446,0.0,neutral,1,0.0,alexismlem,15.0,32.0,28100,9.0,553.0,1,1
6787266545007182854,-1.0,con,1,-1.0,insidiousheart,1341.0,1142.0,4986,228.0,550.0,5,5
6787276649366176773,-0.5,con,1,-0.5,tqhearts,2143.0,5895.0,44500,393.0,100400.0,9,9
6787278688498598917,0.5,pro,1,0.5,quanstaxkz,66.0,31700.0,969800,435.0,20600.0,1,1
6787287201816347654,0.0,neutral,1,0.0,chrisnyaht,66.0,251000.0,3500000,175.0,3067.0,5,5
6787323645326459909,0.0,neutral,1,0.0,danayit.m,,22650.0,1600000,15.0,15.0,2,2
6787327927333422086,0.0,neutral,1,0.0,lucasmartinez322,435.0,599.0,83600,83.0,865.0,1,1
6787328089652380678,0.0,neutral,1,0.0,lvniaa,11.0,59.0,17700,5.0,1390.0,6,6
6787341138862081029,0.0,neutral,1,0.0,bradrickglenn,510.0,109.0,3911,25.0,728.0,1,1
6787363637805679622,2.5,pro,1,2.5,caitlynn_buckler,18.0,28.0,4204,3.0,3900.0,10,10
6787366719801410565,0.0,neutral,1,0.0,shasherslife,17.0,4180.0,991700,7.0,489.0,1,1
6787368058064552966,0.5,pro,1,0.5,strangethingnamedray,12.0,2.0,166,10.0,6280.0,7,7
6787378339445539846,-1.0,con,1,-1.0,sippingsister,246.0,114.0,2126,8.0,1700.0,3,3
6787386568412873733,0.0,neutral,1,0.0,theylovetaeduhhhh,42.0,224.0,12400,,210.0,1,1
6787404719141864454,1.5,pro,1,1.5,realerikaamato,497.0,5360.0,262500,177.0,5088.0,7,7
6787417223440598022,1.0,pro,1,1.0,fabioingrassia89,126.0,3146.0,109200,29.0,1343.0,4,4
6787419447156147205,0.0,neutral,2,0.0,childcrackhead,49.0,87.0,9787,44.0,8140.0,10,5
6787419488063046662,0.5,pro,1,0.5,thagilkeygal,291.0,82.0,14500,12.0,1750.0,5,5
6787423018579837957,0.5,pro,1,0.5,fecking_idiot2.0,85.0,15.0,2145,25.0,9410.0,5,5
6787423233807451142,0.5,pro,1,0.5,indo.io,359.0,1769.0,11200,23.0,1388.0,10,10
6787426700202411014,0.0,neutral,1,0.0,payton_cpt,6.0,2380.0,174300,34.0,1110.0,4,4
6787427038346904581,0.0,neutral,1,0.0,kawaiipanda0020,257.0,37.0,1777,21.0,428.0,1,1
6787427713033896966,0.0,neutral,1,0.0,annsummersrep,200.0,204.0,5914,46.0,567.0,1,1
6787438489741100037,0.0,neutral,1,0.0,elinasanda.art,3.0,260.0,65300,9.0,16.0,11,11
6787439434067362822,0.0,neutral,1,0.0,georgesimpson526,579.0,30.0,979,11.0,308.0,1,1
6787452127498716165,0.5,pro,1,0.5,izziclarke._,,5800.0,547600,3.0,198.0,8,8
6787454805541946373,1.5,pro,1,1.5,yannihendley,85.0,85300.0,1500000,59.0,877.0,2,2
6787466340006577157,0.0,neutral,1,0.0,gooner_casey2k20,366.0,451.0,67700,309.0,3480.0,5,5
6787466978099708934,0.0,neutral,4,0.0,yannis_kingston,15.0,15920.0,7600000,50.0,3590.0,21,18
6787471511017980933,2.0,pro,1,2.0,whiteasshijabi,232.0,2190.0,701400,21.0,3610.0,6,6
6787476210643584006,0.5,pro,1,0.5,krazykay1228,67.0,43700.0,1500000,153.0,9561.0,10,10
6787477968027157509,0.0,neutral,1,0.0,nikkybell64,215.0,52.0,547,4.0,269.0,2,2
6787484255201182726,1.0,pro,2,0.5,cearaledwith,201.0,11.0,1441,9.0,1230.0,4,2
6787485053364585477,0.0,neutral,1,0.0,depressed._.bxch._,313.0,484.0,23100,61.0,4500.0,1,1
6787504310764618758,0.5,pro,1,0.5,kennedytharp2,209.0,51200.0,175400,77.0,901.0,5,5
6787511969240679429,1.5,pro,1,1.5,tonyamichelle26,81.0,573000.0,105500,54.0,859.0,4,4
6787514403806839814,1.0,pro,2,0.5,wolf.n.it_cos,188.0,8.0,1033,14.0,1860.0,3,2
6787519537283531781,0.0,neutral,1,0.0,im.actuallyjust.sad,24.0,99.0,7533,18.0,3950.0,1,1
6787522079304598534,0.0,neutral,1,0.0,kerriroach,23.0,588.0,74100,3.0,913.0,13,13
6787524977391305733,0.0,neutral,2,0.0,ukiohayhay,558.0,368.0,2613,119.0,5761.0,14,7
6787525965306233862,1.0,pro,1,1.0,thelxstudios,5298.0,669.0,84200,33.0,19400.0,4,4
6787526704530834437,2.0,pro,1,2.0,annajoy1129,6598.0,3882.0,18300,12.0,9175.0,5,5
6787529361513268229,0.0,neutral,1,0.0,lunasinfuego,59.0,31.0,54600,7.0,4130.0,1,1
6787531450960331778,0.0,neutral,1,0.0,dhayne2020,23.0,1490.0,100300,53.0,2900.0,3,3
6787535818472424453,0.0,neutral,1,0.0,ausomewithsarcasm,366.0,376.0,9815,17.0,1710.0,3,3
6787538976758236165,1.5,pro,1,1.5,king.beilish,4666.0,6596.0,93500,161.0,18400.0,3,3
6787547841427424261,0.0,neutral,1,0.0,harleys_n_indians,45.0,188.0,61600,25.0,1800.0,1,1
6787549374412178438,1.5,pro,1,1.5,nwheels00,269.0,102.0,9377,10.0,1510.0,3,3
6787554825694528517,0.0,neutral,2,0.0,dextf,39.0,4560.0,3200000,143.0,312.0,12,6
6787558711902848006,-0.5,con,2,-0.25,eyecueheritage,84.0,36.0,2719,6.0,437.0,8,7
